label,content
scam,"Subject: Thông báo từ Ngân hàng Vietcombank - Xác nhận giao dịch lạ\n\nKính gửi quý khách hàng,\nChúng tôi phát hiện giao dịch 45 triệu từ tài khoản của anh lúc 14:32. Nếu không phải anh thực hiện, vui lòng click xác nhận ngay: vcb-link.vn/confirm?id=39281\n\nVietcombank Security Team"
spam,"Subject: Cập nhật chính sách mới - FWD Insurance\n\nChào anh chị,\nTừ tháng 6, gói bảo hiểm sức khỏe FWD có thêm quyền lợi khám miễn phí tại Vinmec. Xem chi tiết đính kèm.\n\nLiên hệ hotline 1800.1234 để tư vấn.\n\nFWD Vietnam - Bảo vệ tương lai"
scam,"Subject: V/v thanh toán invoice #SUP-7842 cho nhà cung cấp\n\nChào team kế toán,\nEm là Kiều Anh bên Nhà cung cấp XYZ. Invoice tháng 5 của bên em bị pending. Anh/chị chuyển khoản giúp theo thông tin mới nhất trong file đính kèm để em đóng báo cáo.\n\nCảm ơn anh chị nhiều.\n\nTrân trọng"
spam,Subject: 🎁 Nhận ngay 100k khi mời bạn bè vào MoMo\n\nBạn dang đã dùng MoMo 3 tháng. Mời 3 người bạn mới nhận ngay 100k vào ví. Link mời: momo.vn/invite/dangxyz\n\nDùng ngay trước khi hết ưu đãi!\n\nMoMo Team
scam,"Subject: Ticket #SUP-39281 - Vấn đề tài khoản Microsoft 365\n\nDear anh,\nTài khoản Microsoft 365 công ty anh đang có vấn đề sync. Anh cho em remote hỗ trợ qua link này nhé: teamviewer-link.vn/id39281\n\nCảm ơn anh.\n\nIT Support - GlobalTech"
spam,Subject: Bản tin sáng: Thị trường chứng khoán hôm nay\n\nVN-Index tăng 0.8% nhờ nhóm ngân hàng. Đọc ngay bản tin chi tiết từ VNDIRECT:\nvndirect.com.vn/bantin/2805\n\nĐăng ký mở tài khoản online nhận ưu đãi phí 0% 6 tháng.\n\nVNDIRECT Securities
spam,"Subject: Re: Báo cáo doanh số Q2\n\nChào chị Lan,\nEm gửi chị file cập nhật doanh số tháng 5. Chị review giúp em trước khi nộp sếp nhé. Có gì em chỉnh lại ngay.\n\nCảm ơn chị!\n\nTrần Minh Quân\nSales Executive"
scam,"Subject: Updated Payment Instruction - Hóa đơn tháng 5\n\nKính gửi bộ phận kế toán,\nDo thay đổi tài khoản ngân hàng, bên em xin update thông tin thanh toán invoice #INV0528. Vui lòng chuyển theo thông tin mới trong file đính kèm. Deadline EOD hôm nay.\n\nTrân trọng,\nLê Thị Phương\nAccountant - VNSupply Co."
spam,Subject: 🎟️ Vé xem phim giảm 40% chỉ hôm nay\n\nBạn đang ở Sài Gòn? Galaxy Cinema đang có deal vé 2D chỉ 69k. Đặt ngay: galaxy.vn/promo/0529\n\nÁp dụng cho mọi suất chiều tối.\n\nGalaxy Cinema Team
scam,"Subject: Fwd: Contract Revision - Dự án triển khai camera\n\nChào anh,\nEm là assistant của anh Tuấn bên đơn vị lắp đặt. Hợp đồng đã được chỉnh theo yêu cầu mới của anh. Anh ký và gửi lại giúp em file đính kèm trước chiều nay.\n\nCảm ơn anh.\n\nFile: Contract_v2_signed.pdf"
spam,"Subject: Newsletter: 5 mẹo tiết kiệm tiền hiệu quả 2026\n\nChào bạn,\nTháng này Finhay chia sẻ cách tối ưu chi tiêu và đầu tư nhỏ giọt. Đọc full tại: finhay.com.vn/tips/tiết-kiệm\n\nBạn đã thử tính năng tiết kiệm tự động chưa?\n\nFinhay - Đầu tư dễ dàng"
scam,"Subject: Thông báo giao hàng - Đơn hàng #SH123987 bị delay\n\nKính gửi quý khách,\nĐơn hàng điện máy của anh/chị đang gặp vấn đề vận chuyển. Vui lòng thanh toán phí phát sinh 450.000đ để tiếp tục giao: shopee-link.vn/delay/123987\n\nJ&T Express Support"
spam,Subject: [Shopee] Hoàn tiền 50k cho đơn hàng gần đây\n\nCảm ơn bạn đã mua sắm. Shopee hoàn 50k vào ví cho đơn hàng lần trước. Dùng mã SHOPEE50K trước 2/6.\n\nShopee Vietnam
scam,"Subject: Re: Yêu cầu báo giá thiết bị văn phòng\n\nChào chị Thu,\nEm update báo giá mới sau khi anh sếp duyệt. Giá đã giảm thêm 8%. Chị xem file đính kèm và confirm để bên em chốt đơn.\n\nCảm ơn chị.\n\nNguyễn Hoàng Việt\nSales - OfficePro"
spam,Subject: Nhắc nhở: Khóa học Digital Marketing sắp khai giảng\n\nChỉ còn 5 slot cuối cho khóa học tháng 6 tại MarketingHUB. Early bird giảm 2 triệu. Đăng ký: marketinghub.vn/khoa6\n\nMarketingHUB Team
scam,"Subject: Ticket #IT-47821 - Reset mật khẩu tài khoản công ty\n\nAnh ơi,\nTài khoản email công ty anh cần reset khẩn. Anh click link dưới để verify: reset.globalit.vn/ticket/47821\n\nIT Helpdesk"
spam,"Subject: Bạn nhận được 1 voucher từ Grab\n\nChào dangkhoi,\nBạn có voucher GrabFood 30k. Dùng ngay cho đơn từ 100k: grab.vn/voucher/xyz789\n\nGrab Vietnam"
scam,"Subject: Legal Notice: Thông báo từ tòa án quận 1\n\nKính gửi anh Khoi Nguyen,\nCó vụ việc liên quan đến hợp đồng vay tín dụng. Vui lòng liên hệ luật sư theo số 028.3947.1122 hoặc xem chi tiết file đính kèm.\n\nVăn phòng Luật sư Minh Phát"
spam,Subject: Cập nhật app: Tính năng mới trên VNPAY\n\nApp VNPAY vừa update thêm thanh toán QR nhanh hơn. Update ngay để nhận quà: vnpay.vn/update\n\nVNPAY Team
scam,"Subject: [KHẨN] Thông báo cập nhật xác thực thông tin tài khoản ngân hàng BIDV\n\nKính gửi quý khách, hệ thống ghi nhận tài khoản của bạn chưa được xác thực sinh trắc học theo quy định mới của ngân hàng nhà nước. Quý khách vui lòng thực hiện cập nhật ngay tại link: https://bidv-xacthuc-sinh-trac-hoc.com/login để tránh việc tài khoản bị khóa giao dịch trực tuyến từ ngày mai."
scam,"Subject: Re: Tài liệu kỹ thuật dự án server Q2\n\nAnh Khôi ơi, em gửi lại tài liệu thiết lập Firewall mà anh yêu cầu hôm qua. Anh check lại cấu hình trong file này giúp em xem có bị conflict port với hệ thống cũ không nhé: https://internal-docs-cloud-security.net/config-firewall-v2.pdf. Nếu ổn anh báo em để em đẩy lên production luôn."
scam,"Subject: Thông báo hoàn tiền từ giao dịch đơn hàng bị hủy #55291\n\nChào bạn, đơn hàng của bạn từ Lazada đã bị hủy do lỗi kỹ thuật. Để nhận hoàn tiền 1.200.000đ, vui lòng truy cập cổng hỗ trợ khách hàng: https://lazada-refund-service.site/verify-account và điền thông tin thẻ tín dụng để hệ thống tự động hoàn về tài khoản."
scam,"Subject: [HR] Thông báo về chính sách hỗ trợ tiền ăn trưa mới\n\nChào các bạn, nhằm hỗ trợ nhân viên trong giai đoạn cao điểm, công ty quyết định tăng phụ cấp tiền ăn trưa. Mọi người vui lòng tải mẫu đăng ký tài khoản nhận phụ cấp tại: https://hr-portal-internal.net/dang-ky-phu-cap. Vui lòng hoàn thành trước 17h hôm nay để kịp tính lương."
scam,"Subject: Cảnh báo bảo mật: Thay đổi mật khẩu đăng nhập hệ thống Microsoft 365\n\nChào bạn, hệ thống phát hiện có nỗ lực đăng nhập bất thường vào tài khoản M365 của bạn. Để bảo vệ dữ liệu công ty, vui lòng nhấn vào đây để thực hiện xác thực lại tài khoản: https://office365-security-verify.net/login-check."
scam,"Subject: Mời tham gia khảo sát nhận Voucher Highlands Coffee\n\nBạn là người may mắn được chọn làm khảo sát về dịch vụ tại khu vực TP.HCM. Chỉ mất 1 phút để trả lời 3 câu hỏi, bạn sẽ nhận ngay mã ưu đãi mua 1 tặng 1 tại tất cả cửa hàng. Link tại đây: https://highlands-coffee-survey.online/claim."
scam,"Subject: Đơn hàng giao hàng tiết kiệm của bạn gặp sự cố địa chỉ\n\nChào anh, kiện hàng mã vận đơn #GHTK-9921 gặp lỗi tại kho trung chuyển do thiếu thông tin số nhà. Anh vui lòng cập nhật lại địa chỉ nhận hàng tại: https://ghtk-verify-location.net/update để shipper phát hàng lại trong chiều nay nhé."
scam,"Subject: [CẢNH BÁO] Tài khoản hosting của bạn sắp bị xóa\n\nDo không nhận được thanh toán gia hạn cho gói hosting, website của bạn sẽ bị tạm dừng trong 24 giờ tới. Vui lòng đăng nhập vào trang quản trị để thanh toán phí duy trì tại: https://portal-hosting-support.vn/renew-billing."
scam,"Subject: FW: Danh sách các thiết bị cần bảo trì tháng 6\n\nAnh ơi, bộ phận kỹ thuật gửi danh sách các thiết bị mạng cần kiểm tra định kỳ. Anh xem file đính kèm này nhé: https://network-maintenance-docs.net/list-thiet-bi.zip. Lưu ý là cần chạy tool kiểm tra đính kèm để log lại thông số cho sếp duyệt."
ham,"Chào em, hôm nay anh về muộn một chút vì kẹt xe ở cầu Sài Gòn. Em ăn cơm trước nhé, anh mua thêm trái cây về."
ham,"Mẹ ơi, con đang ở siêu thị Big C. Mẹ cần mua thêm gì không? Con thấy sữa tươi đang giảm giá."
ham,"Ê mày, cuối tuần này đi Đà Lạt không? Tao đang xem vé xe, khoảng 500k khứ hồi."
ham,"Anh ơi, file báo cáo Q2 em gửi rồi, anh review giúp em trước 5h chiều nay nhé."
ham,"Bé yêu, nhớ uống thuốc bổ máu đúng giờ. Hôm nay con đi học thế nào?"
ham,"Chị ơi, mai họp lúc 9h30 phòng 12 tầng 5 nhé. Chuẩn bị slide cho phần sales."
ham,"Tao vừa ăn món bò lúc lắc ở quán quen, ngon vl. Mày qua thử không?"
ham,Đăng ký khám nha sĩ thành công ngày 5/6 lúc 10h. Nhớ mang CMND.
ham,"Anh về đến nhà rồi, em ngủ ngon nhé. Mai dậy sớm đi làm."
ham,"Bạn ơi, hôm nay mình học nhóm môn Toán tài chính lúc 2h chiều thư viện nhé."
ham,Mẹ nhắc con mua ít rau củ về nấu canh. Con đang ở chợ Bến Thành.
ham,"Sếp ơi, em hoàn thành task deploy feature mới rồi ạ. Anh check giúp."
ham,Tối nay mình xem phim ở CGV không? Có phim Marvel mới ra.
ham,"Em ơi, anh đang kẹt xe, trễ khoảng 20 phút. Em chờ anh thêm chút."
ham,Chị Lan gửi file hợp đồng revision cho em rồi. Em check và ký nhé.
ham,"Hôm nay trời mưa to quá, mày mang ô chưa? Tao đang ở công ty."
ham,Bác sĩ hẹn tái khám sau 2 tuần. Con nhớ ghi lịch.
ham,"Team ơi, tiến độ dự án tuần này đạt 85%. Mai họp update lúc 11h."
ham,Anh mua vé máy bay đi Nha Trang rồi. Khởi hành ngày 12/6.
ham,"Mày ơi, bài tập vật lý câu 4 khó vl. Giải hộ tao với."
spam,[Viettel] 📶 Gói MAXDATA 150GB chỉ 150k/tháng. Đăng ký soạn MAX150 gửi 191. Ưu đãi dành riêng cho thuê bao trả trước tại TP.HCM.
spam,"[Shopee] 🔥 Flash sale 12h: Giày Nike giảm 35%, freeship toàn quốc. Mã SHOE35 áp dụng ngay hôm nay!"
spam,[MoMo] Hoàn tiền 20% cho mọi giao dịch QR hôm nay. Số dư ví tối đa 500k. Dùng ngay trước khi hết!
spam,[Tiki] 📚 Sách giáo khoa giảm đến 40%. Mua combo tiết kiệm cho con trẻ. Freeship từ 200k.
spam,[VPBank] Thẻ tín dụng Cashback 5% mọi chi tiêu. Phê duyệt online chỉ 5 phút. Đăng ký ngay!
spam,[Grab] 🍔 Combo Burger KFC + trà sữa chỉ 89k. Dùng mã GRAB89 giảm thêm 20k. Giao nhanh trong 30p.
spam,[FPT Shop] iPhone 15 Pro giảm sâu 3 triệu. Trả góp 0%. Mua online nhận quà phụ kiện.
spam,[Vietjet] Vé máy bay Hà Nội - Đà Nẵng chỉ từ 399k. Đặt ngay tại app để nhận ưu đãi.
spam,[CGV] Vé xem phim 2D chỉ 69k tất cả các suất chiều. Áp dụng cho thành viên CGV.
spam,[Techcombank] Gửi tiết kiệm online lãi suất 6.5%/năm. Nhận ngay quà khi mở sổ.
scam,Tài khoản ngân hàng của bạn đang bị tạm khóa do giao dịch lạ. Vui lòng gọi ngay 1800.123.456 để mở khóa.
scam,Chúc mừng! Bạn trúng giải nhất xe máy Honda SH150i. Liên hệ 0987.654.321 đóng phí 2.5 triệu để nhận.
scam,Công an TP.HCM thông báo: Tài khoản của bạn liên quan đến vụ rửa tiền. Chuyển 5 triệu để xác minh.
scam,Shopee hoàn tiền đơn hàng 12 triệu. Click xác thực ngay để nhận: shopee.vn/hoan-tien/39281
scam,Bạn được hỗ trợ 15 triệu từ chương trình an sinh xã hội. Truy cập link để nhận tiền.
scam,"Công ty tuyển dụng online, lương 25 triệu/tháng. Làm việc tại nhà, chỉ cần điện thoại."
scam,Tài khoản Vietcombank của bạn bị hack. Gọi ngay số 024.1234.5678 để khôi phục.
scam,Bạn trúng iPhone 16 Pro. Đóng phí chuyển phát 890k để nhận hàng.
scam,Cảnh báo: Thẻ tín dụng của bạn sắp hết hạn. Update thông tin tại link sau.
scam,"Hỗ trợ đầu tư forex, lợi nhuận 30% mỗi tuần. Liên hệ Zalo 0912.345.678."
ham,"Tối nay cậu có rảnh không, qua nhà tớ lấy mấy quyển giáo trình kỳ trước nhé. Tớ soạn sẵn để trên bàn học rồi đấy, khi nào qua thì nhắn trước cho tớ một tiếng nha."
ham,"Alo mẹ ơi, tối nay con có lịch học thêm đến tận 9 giờ tối mới về đến nhà. Mẹ không cần phần cơm cho con đâu, con ăn tạm cái bánh mì ở gần trường rồi ạ."
ham,"Anh ơi, file thiết kế dự án em gửi anh qua email sáng nay đã nhận được chưa ạ? Anh xem qua rồi có cần chỉnh sửa gì thì báo lại để em kịp thời thay đổi nhé."
ham,"Nay trời mưa to quá, mọi người đi làm nhớ mang theo áo mưa nhé. Em quên không mang nên tí nữa tan làm chắc phải ngồi đợi tạnh mưa mới dám chạy xe về ạ."
ham,"Cuối tuần này nhà mình làm tiệc nướng BBQ ở sân sau nhé, bố bảo hôm nay đi chợ mua được thịt bò rất tươi. Con nhớ rủ thêm mấy đứa bạn thân qua cùng chung vui cho đông."
ham,"Xin lỗi cậu nhé, hôm qua tớ bận dự án đột xuất nên quên không nhắn tin lại. Sáng nay tớ mới xem được tin nhắn của cậu, lát nữa tớ gọi lại cho cậu sau nhé."
ham,"Con ơi, nhớ uống thuốc đúng giờ sau bữa ăn nhé. Mẹ để thuốc trên bàn ăn cho dễ thấy, đừng có quên như hôm qua đấy, uống vào cho nhanh khỏi viêm họng nhé."
ham,Chiều nay sau giờ làm chúng mình ghé qua tiệm sách cũ trên đường Nguyễn Trãi xem có cuốn sách nào hay không nhé. Tớ nghe nói ở đó mới nhập về nhiều đầu sách cũ lắm.
ham,"Anh ơi, lịch họp giao ban sáng thứ Hai tuần tới có đổi sang 9 giờ sáng không ạ? Em thấy trong file lịch chung có sự thay đổi, anh xác nhận giúp em thông tin này với."
ham,"Tớ mới tìm được cái video hướng dẫn tập yoga tại nhà cực kỳ hữu ích, gửi link qua cho cậu tham khảo này. Tập nhẹ nhàng trước khi ngủ sẽ giúp tinh thần thoải mái hơn đấy."
spam,[Viettel] 🎁 CHÀO TUẦN MỚI! Tặng ngay 2GB data tốc độ cao khi đăng ký gói ST90N. Ưu đãi áp dụng riêng cho thuê bao của bạn. Soạn ST90N gửi 191 ngay hôm nay để nhận data cực khủng nhé!
spam,"[Shopee] ⚡ FLASH SALE 25/5: Hàng loạt sản phẩm gia dụng giảm đến 50%. Duy nhất hôm nay, freeship cho đơn từ 0Đ. Mở app săn deal ngay kẻo lỡ: https://shopee.vn/flash-sale-sieu-khung."
spam,[Techcombank] Ưu đãi độc quyền! Hoàn tiền 10% khi thanh toán bằng thẻ tín dụng tại hệ thống siêu thị WinMart. Áp dụng cho hóa đơn từ 500k. Chi tiết xem tại ứng dụng Techcombank Mobile.
spam,[GrabFood] Đói chưa? 🍕 Nhập mã GIAM30 để được giảm ngay 30k cho đơn hàng từ 100k. Freeship 0đ áp dụng cho mọi đơn hàng hôm nay. Đặt món ngon thưởng thức ngay tại GrabFood!
spam,[BambooAirways] ✈️ DU LỊCH GIÁ RẺ! Vé máy bay chặng HCM - Đà Nẵng chỉ từ 199k. Ưu đãi áp dụng cho các chuyến bay từ tháng 6 đến tháng 8. Đặt vé ngay tại website bambooairways.com.
spam,[Tiki] Sách hay giá tốt! Giảm ngay 20% cho toàn bộ các đầu sách về kỹ năng sống và ngoại ngữ. Miễn phí giao hàng nhanh trong 2h tại nội thành. Sưu tầm tri thức ngay hôm nay!
spam,[ZaloPay] 💸 Bạn có 1 voucher giảm 50k cho hóa đơn điện nước. Sử dụng ngay trước ngày 31/5. Nhấn vào mục ưu đãi trên ứng dụng ZaloPay để thanh toán nhanh chóng và nhận quà nhé.
spam,"[FPT Shop] 📱 SĂN IPHONE GIÁ SỐC! Giảm trực tiếp 2 triệu đồng khi thu cũ đổi mới iPhone 15 series. Trả góp 0% lãi suất, xét duyệt nhanh trong 15 phút. Ghé cửa hàng gần nhất ngay!"
spam,[CGV Cinemas] 🎬 Cuối tuần xem phim gì? Mua 2 vé xem phim nhận ngay 1 bắp rang bơ miễn phí tại các rạp CGV toàn quốc. Áp dụng từ thứ 2 đến thứ 6. Đặt vé nhanh tại app CGV.
spam,[Mobifone] 📱 NẠP THẺ LIỀN TAY - NHẬN NGAY QUÀ LỚN! Nạp tiền mệnh giá từ 100k nhận thêm 20% giá trị tài khoản khuyến mãi. Chỉ áp dụng trong 24h hôm nay. Soạn DK1 gửi 9090.
scam,[BIDV] Tai khoan cua quy khach da bi tam khoa do chua dang ky sinh trac hoc theo quy dinh moi. Vui long truy cap tai day de cap nhat ngay: http://bidv-xacthuc.net tranh bi khoa vinh vien.
scam,Chuc mung ban da trung thuong giai nhat chuong trinh tri an khach hang la mot chiec xe SH. Vui long nop le phi truoc ba 2 trieu dong qua so tai khoan 098xxxxxx de nhan xe nhe.
scam,Thong bao: Ban duoc ho tro 5 trieu dong tu quy Covid-19 quoc gia. Vui long nhap ma xac thuc tai duong link nay de he thong chuyen tien: http://hoang-tro-covid.online/nhan-tien.
scam,"Tuyendung: FPT Shop can tuyen CTV ban hang tai nha, luong 500k/ngay. Khong can kinh nghiem, chi can co smartphone. Nhay vao link Zalo nay de duoc huong dan cong viec nhe."
